ancillary_purchase_id,booking_id,item_id,item_type,item_name,quantity,unit_price_usd,total_price_usd
ANCP0010036,BKG009849,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010037,BKG009852,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010038,BKG009853,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0010039,BKG009854,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0010040,BKG009855,ANC02,baggage,Extra Bag 32kg,1,36.0,36.0
ANCP0010041,BKG009856,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0010042,BKG009857,ANC05,seat,Extra Legroom Seat,1,39.07,39.07
ANCP0010043,BKG009857,ANC03,seat,Standard Seat,1,8.93,8.93
ANCP0010044,BKG009858,ANC01,baggage,Extra Bag 23kg,1,33.6,33.6
ANCP0010045,BKG009858,ANC06,meal,Hot Meal Upgrade,1,14.4,14.4
ANCP0010046,BKG009859,ANC03,seat,Standard Seat,1,10.43,10.43
ANCP0010047,BKG009859,ANC06,meal,Hot Meal Upgrade,1,19.57,19.57
ANCP0010048,BKG009860,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0010049,BKG009861,ANC07,meal,Premium Meal,1,22.5,22.5
ANCP0010050,BKG009861,ANC06,meal,Hot Meal Upgrade,1,13.5,13.5
ANCP0010051,BKG009863,ANC11,priority,Fast Track Security,1,10.8,10.8
ANCP0010052,BKG009863,ANC01,baggage,Extra Bag 23kg,1,25.2,25.2
ANCP0010053,BKG009864,ANC06,meal,Hot Meal Upgrade,1,16.67,16.67
ANCP0010054,BKG009864,ANC10,priority,Priority Boarding,1,13.33,13.33
ANCP0010055,BKG009865,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010056,BKG009866,ANC02,baggage,Extra Bag 32kg,1,48.0,48.0
ANCP0010057,BKG009869,ANC03,seat,Standard Seat,1,5.58,5.58
ANCP0010058,BKG009869,ANC01,baggage,Extra Bag 23kg,1,24.42,24.42
ANCP0010059,BKG009870,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0010060,BKG009871,ANC07,meal,Premium Meal,1,20.93,20.93
ANCP0010061,BKG009871,ANC04,seat,Preferred Seat,1,15.07,15.07
ANCP0010062,BKG009873,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010063,BKG009874,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0010064,BKG009875,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010065,BKG009876,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0010066,BKG009877,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010067,BKG009878,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0010068,BKG009879,ANC05,seat,Extra Legroom Seat,1,30.0,30.0
ANCP0010069,BKG009880,ANC04,seat,Preferred Seat,1,12.56,12.56
ANCP0010070,BKG009880,ANC07,meal,Premium Meal,1,17.44,17.44
ANCP0010071,BKG009881,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010072,BKG009883,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0010073,BKG009883,ANC03,seat,Standard Seat,1,12.0,12.0
ANCP0010074,BKG009884,ANC07,meal,Premium Meal,1,22.5,22.5
ANCP0010075,BKG009884,ANC11,priority,Fast Track Security,1,13.5,13.5
ANCP0010076,BKG009885,ANC07,meal,Premium Meal,1,18.0,18.0
ANCP0010077,BKG009886,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010078,BKG009887,ANC07,meal,Premium Meal,1,17.44,17.44
ANCP0010079,BKG009887,ANC04,seat,Preferred Seat,1,12.56,12.56
ANCP0010080,BKG009888,ANC02,baggage,Extra Bag 32kg,1,36.0,36.0
ANCP0010081,BKG009889,ANC07,meal,Premium Meal,1,20.0,20.0
ANCP0010082,BKG009889,ANC05,seat,Extra Legroom Seat,1,28.0,28.0
ANCP0010083,BKG009890,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010084,BKG009891,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0010085,BKG009892,ANC06,meal,Hot Meal Upgrade,1,10.8,10.8
ANCP0010086,BKG009892,ANC05,seat,Extra Legroom Seat,1,25.2,25.2
ANCP0010087,BKG009893,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010088,BKG009893,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010089,BKG009894,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010090,BKG009895,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0010091,BKG009896,ANC03,seat,Standard Seat,1,10.43,10.43
ANCP0010092,BKG009896,ANC06,meal,Hot Meal Upgrade,1,19.57,19.57
ANCP0010093,BKG009897,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010094,BKG009898,ANC04,seat,Preferred Seat,1,21.6,21.6
ANCP0010095,BKG009898,ANC10,priority,Priority Boarding,1,14.4,14.4
ANCP0010096,BKG009899,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010097,BKG009900,ANC11,priority,Fast Track Security,1,11.25,11.25
ANCP0010098,BKG009900,ANC07,meal,Premium Meal,1,18.75,18.75
ANCP0010099,BKG009903,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010100,BKG009903,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010101,BKG009904,ANC03,seat,Standard Seat,1,9.23,9.23
ANCP0010102,BKG009904,ANC04,seat,Preferred Seat,1,20.77,20.77
ANCP0010103,BKG009906,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0010104,BKG009907,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0010105,BKG009908,ANC03,seat,Standard Seat,1,10.43,10.43
ANCP0010106,BKG009908,ANC06,meal,Hot Meal Upgrade,1,19.57,19.57
ANCP0010107,BKG009909,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010108,BKG009910,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010109,BKG009912,ANC06,meal,Hot Meal Upgrade,1,12.0,12.0
ANCP0010110,BKG009913,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010111,BKG009914,ANC08,lounge,Lounge Access ABJ,1,30.0,30.0
ANCP0010112,BKG009915,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010113,BKG009916,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0010114,BKG009917,ANC03,seat,Standard Seat,1,5.58,5.58
ANCP0010115,BKG009917,ANC01,baggage,Extra Bag 23kg,1,24.42,24.42
ANCP0010116,BKG009918,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010117,BKG009919,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0010118,BKG009920,ANC03,seat,Standard Seat,1,6.7,6.7
ANCP0010119,BKG009920,ANC05,seat,Extra Legroom Seat,1,29.3,29.3
ANCP0010120,BKG009921,ANC02,baggage,Extra Bag 32kg,1,36.0,36.0
ANCP0010121,BKG009922,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0010122,BKG009923,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0010123,BKG009924,ANC08,lounge,Lounge Access ABJ,1,48.0,48.0
ANCP0010124,BKG009926,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0010125,BKG009927,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0010126,BKG009929,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0010127,BKG009930,ANC04,seat,Preferred Seat,1,19.64,19.64
ANCP0010128,BKG009930,ANC06,meal,Hot Meal Upgrade,1,16.36,16.36
ANCP0010129,BKG009931,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010130,BKG009932,ANC05,seat,Extra Legroom Seat,1,36.0,36.0
ANCP0010131,BKG009933,ANC03,seat,Standard Seat,1,24.0,24.0
ANCP0010132,BKG009933,ANC03,seat,Standard Seat,1,24.0,24.0
ANCP0010133,BKG009934,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0010134,BKG009935,ANC08,lounge,Lounge Access ABJ,1,36.0,36.0
ANCP0010135,BKG009936,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0010136,BKG009937,ANC03,seat,Standard Seat,1,12.0,12.0
ANCP0010137,BKG009938,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010138,BKG009939,ANC06,meal,Hot Meal Upgrade,1,12.0,12.0
ANCP0010139,BKG009941,ANC04,seat,Preferred Seat,1,19.64,19.64
ANCP0010140,BKG009941,ANC11,priority,Fast Track Security,1,16.36,16.36
ANCP0010141,BKG009942,ANC10,priority,Priority Boarding,1,14.4,14.4
ANCP0010142,BKG009942,ANC04,seat,Preferred Seat,1,21.6,21.6
ANCP0010143,BKG009943,ANC03,seat,Standard Seat,1,11.08,11.08
ANCP0010144,BKG009943,ANC04,seat,Preferred Seat,1,24.92,24.92
ANCP0010145,BKG009944,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010146,BKG009945,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010147,BKG009946,ANC03,seat,Standard Seat,1,6.7,6.7
ANCP0010148,BKG009946,ANC05,seat,Extra Legroom Seat,1,29.3,29.3
ANCP0010149,BKG009949,ANC11,priority,Fast Track Security,1,12.0,12.0
ANCP0010150,BKG009950,ANC03,seat,Standard Seat,1,12.0,12.0
ANCP0010151,BKG009951,ANC01,baggage,Extra Bag 23kg,1,35.74,35.74
ANCP0010152,BKG009951,ANC10,priority,Priority Boarding,1,12.26,12.26
ANCP0010153,BKG009952,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0010154,BKG009953,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0010155,BKG009954,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010156,BKG009955,ANC04,seat,Preferred Seat,1,15.0,15.0
ANCP0010157,BKG009955,ANC04,seat,Preferred Seat,1,15.0,15.0
ANCP0010158,BKG009956,ANC03,seat,Standard Seat,1,6.7,6.7
ANCP0010159,BKG009956,ANC05,seat,Extra Legroom Seat,1,29.3,29.3
ANCP0010160,BKG009957,ANC03,seat,Standard Seat,1,5.58,5.58
ANCP0010161,BKG009957,ANC05,seat,Extra Legroom Seat,1,24.42,24.42
ANCP0010162,BKG009958,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0010163,BKG009959,ANC06,meal,Hot Meal Upgrade,1,15.0,15.0
ANCP0010164,BKG009959,ANC06,meal,Hot Meal Upgrade,1,15.0,15.0
ANCP0010165,BKG009961,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010166,BKG009962,ANC03,seat,Standard Seat,1,6.62,6.62
ANCP0010167,BKG009962,ANC02,baggage,Extra Bag 32kg,1,41.38,41.38
ANCP0010168,BKG009963,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010169,BKG009964,ANC02,baggage,Extra Bag 32kg,1,36.0,36.0
ANCP0010170,BKG009965,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010171,BKG009966,ANC05,seat,Extra Legroom Seat,1,30.0,30.0
ANCP0010172,BKG009967,ANC04,seat,Preferred Seat,1,19.64,19.64
ANCP0010173,BKG009967,ANC11,priority,Fast Track Security,1,16.36,16.36
ANCP0010174,BKG009968,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010175,BKG009969,ANC08,lounge,Lounge Access ABJ,1,48.0,48.0
ANCP0010176,BKG009972,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0010177,BKG009973,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0010178,BKG009974,ANC10,priority,Priority Boarding,1,9.19,9.19
ANCP0010179,BKG009974,ANC01,baggage,Extra Bag 23kg,1,26.81,26.81
ANCP0010180,BKG009975,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0010181,BKG009976,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0010182,BKG009977,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0010183,BKG009978,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010184,BKG009979,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010185,BKG009980,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010186,BKG009981,ANC04,seat,Preferred Seat,1,20.77,20.77
ANCP0010187,BKG009981,ANC03,seat,Standard Seat,1,9.23,9.23
ANCP0010188,BKG009983,ANC04,seat,Preferred Seat,1,20.77,20.77
ANCP0010189,BKG009983,ANC03,seat,Standard Seat,1,9.23,9.23
ANCP0010190,BKG009985,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010191,BKG009986,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0010192,BKG009987,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0010193,BKG009988,ANC01,baggage,Extra Bag 23kg,1,31.7,31.7
ANCP0010194,BKG009988,ANC04,seat,Preferred Seat,1,16.3,16.3
ANCP0010195,BKG009989,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010196,BKG009989,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010197,BKG009990,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010198,BKG009991,ANC04,seat,Preferred Seat,1,20.77,20.77
ANCP0010199,BKG009991,ANC03,seat,Standard Seat,1,9.23,9.23
ANCP0010200,BKG009993,ANC04,seat,Preferred Seat,1,33.23,33.23
ANCP0010201,BKG009993,ANC03,seat,Standard Seat,1,14.77,14.77
ANCP0010202,BKG009995,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0010203,BKG009996,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010204,BKG009997,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0010205,BKG009998,ANC03,seat,Standard Seat,1,12.0,12.0
ANCP0010206,BKG009999,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010207,BKG010001,ANC04,seat,Preferred Seat,1,12.0,12.0
ANCP0010208,BKG010002,ANC03,seat,Standard Seat,1,5.58,5.58
ANCP0010209,BKG010002,ANC01,baggage,Extra Bag 23kg,1,24.42,24.42
ANCP0010210,BKG010003,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010211,BKG010004,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010212,BKG010006,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010213,BKG010007,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010214,BKG010008,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010215,BKG010009,ANC04,seat,Preferred Seat,1,16.3,16.3
ANCP0010216,BKG010009,ANC01,baggage,Extra Bag 23kg,1,31.7,31.7
ANCP0010217,BKG010010,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010218,BKG010010,ANC10,priority,Priority Boarding,1,12.0,12.0
ANCP0010219,BKG010012,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010220,BKG010013,ANC03,seat,Standard Seat,1,12.0,12.0
ANCP0010221,BKG010014,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010222,BKG010015,ANC02,baggage,Extra Bag 32kg,1,36.0,36.0
ANCP0010223,BKG010016,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010224,BKG010017,ANC02,baggage,Extra Bag 32kg,1,36.0,36.0
ANCP0010225,BKG010018,ANC03,seat,Standard Seat,1,12.0,12.0
ANCP0010226,BKG010018,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0010227,BKG010019,ANC04,seat,Preferred Seat,1,20.77,20.77
ANCP0010228,BKG010019,ANC03,seat,Standard Seat,1,9.23,9.23
ANCP0010229,BKG010020,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010230,BKG010022,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0010231,BKG010023,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0010232,BKG010024,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010233,BKG010025,ANC03,seat,Standard Seat,1,11.08,11.08
ANCP0010234,BKG010025,ANC04,seat,Preferred Seat,1,24.92,24.92
ANCP0010235,BKG010026,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0010236,BKG010027,ANC03,seat,Standard Seat,1,6.62,6.62
ANCP0010237,BKG010027,ANC02,baggage,Extra Bag 32kg,1,41.38,41.38
ANCP0010238,BKG010028,ANC03,seat,Standard Seat,1,6.62,6.62
ANCP0010239,BKG010028,ANC02,baggage,Extra Bag 32kg,1,41.38,41.38
ANCP0010240,BKG010030,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010241,BKG010031,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0010242,BKG010033,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0010243,BKG010034,ANC04,seat,Preferred Seat,1,20.77,20.77
ANCP0010244,BKG010034,ANC03,seat,Standard Seat,1,9.23,9.23
ANCP0010245,BKG010035,ANC10,priority,Priority Boarding,1,12.26,12.26
ANCP0010246,BKG010035,ANC01,baggage,Extra Bag 23kg,1,35.74,35.74
ANCP0010247,BKG010036,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010248,BKG010037,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0010249,BKG010038,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010250,BKG010039,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010251,BKG010040,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010252,BKG010041,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010253,BKG010042,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010254,BKG010043,ANC04,seat,Preferred Seat,1,21.6,21.6
ANCP0010255,BKG010043,ANC10,priority,Priority Boarding,1,14.4,14.4
ANCP0010256,BKG010044,ANC04,seat,Preferred Seat,1,12.0,12.0
ANCP0010257,BKG010045,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0010258,BKG010046,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010259,BKG010048,ANC04,seat,Preferred Seat,1,12.0,12.0
ANCP0010260,BKG010050,ANC02,baggage,Extra Bag 32kg,1,48.0,48.0
ANCP0010261,BKG010052,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010262,BKG010053,ANC06,meal,Hot Meal Upgrade,1,13.64,13.64
ANCP0010263,BKG010053,ANC04,seat,Preferred Seat,1,16.36,16.36
ANCP0010264,BKG010054,ANC03,seat,Standard Seat,1,15.0,15.0
ANCP0010265,BKG010054,ANC03,seat,Standard Seat,1,15.0,15.0
ANCP0010266,BKG010055,ANC08,lounge,Lounge Access ABJ,1,30.0,30.0
ANCP0010267,BKG010056,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010268,BKG010057,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010269,BKG010058,ANC05,seat,Extra Legroom Seat,1,39.07,39.07
ANCP0010270,BKG010058,ANC03,seat,Standard Seat,1,8.93,8.93
ANCP0010271,BKG010059,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010272,BKG010060,ANC08,lounge,Lounge Access ABJ,1,36.0,36.0
ANCP0010273,BKG010061,ANC10,priority,Priority Boarding,1,12.0,12.0
ANCP0010274,BKG010061,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010275,BKG010062,ANC03,seat,Standard Seat,1,9.23,9.23
ANCP0010276,BKG010062,ANC04,seat,Preferred Seat,1,20.77,20.77
ANCP0010277,BKG010063,ANC10,priority,Priority Boarding,1,13.33,13.33
ANCP0010278,BKG010063,ANC06,meal,Hot Meal Upgrade,1,16.67,16.67
ANCP0010279,BKG010065,ANC04,seat,Preferred Seat,1,15.0,15.0
ANCP0010280,BKG010065,ANC04,seat,Preferred Seat,1,15.0,15.0
ANCP0010281,BKG010066,ANC05,seat,Extra Legroom Seat,1,30.0,30.0
ANCP0010282,BKG010067,ANC04,seat,Preferred Seat,1,13.71,13.71
ANCP0010283,BKG010067,ANC08,lounge,Lounge Access ABJ,1,34.29,34.29
ANCP0010284,BKG010068,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010285,BKG010069,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010286,BKG010070,ANC10,priority,Priority Boarding,1,12.0,12.0
ANCP0010287,BKG010072,ANC02,baggage,Extra Bag 32kg,1,48.0,48.0
ANCP0010288,BKG010073,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010289,BKG010075,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010290,BKG010076,ANC02,baggage,Extra Bag 32kg,1,36.0,36.0
ANCP0010291,BKG010077,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010292,BKG010078,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010293,BKG010079,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010294,BKG010081,ANC04,seat,Preferred Seat,1,12.0,12.0
ANCP0010295,BKG010082,ANC11,priority,Fast Track Security,1,12.0,12.0
ANCP0010296,BKG010084,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0010297,BKG010085,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0010298,BKG010086,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0010299,BKG010089,ANC08,lounge,Lounge Access ABJ,1,36.0,36.0
ANCP0010300,BKG010090,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0010301,BKG010090,ANC03,seat,Standard Seat,1,12.0,12.0
ANCP0010302,BKG010092,ANC01,baggage,Extra Bag 23kg,1,39.07,39.07
ANCP0010303,BKG010092,ANC03,seat,Standard Seat,1,8.93,8.93
ANCP0010304,BKG010093,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0010305,BKG010094,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0010306,BKG010095,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0010307,BKG010096,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010308,BKG010097,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0010309,BKG010099,ANC04,seat,Preferred Seat,1,19.64,19.64
ANCP0010310,BKG010099,ANC06,meal,Hot Meal Upgrade,1,16.36,16.36
ANCP0010311,BKG010100,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0010312,BKG010101,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010313,BKG010102,ANC10,priority,Priority Boarding,1,13.33,13.33
ANCP0010314,BKG010102,ANC11,priority,Fast Track Security,1,16.67,16.67
ANCP0010315,BKG010103,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0010316,BKG010104,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0010317,BKG010106,ANC03,seat,Standard Seat,1,11.08,11.08
ANCP0010318,BKG010106,ANC04,seat,Preferred Seat,1,24.92,24.92
ANCP0010319,BKG010107,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0010320,BKG010108,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0010321,BKG010109,ANC10,priority,Priority Boarding,1,13.33,13.33
ANCP0010322,BKG010109,ANC11,priority,Fast Track Security,1,16.67,16.67
ANCP0010323,BKG010110,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0010324,BKG010111,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0010325,BKG010112,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0010326,BKG010113,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010327,BKG010116,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0010328,BKG010117,ANC04,seat,Preferred Seat,1,15.0,15.0
ANCP0010329,BKG010117,ANC04,seat,Preferred Seat,1,15.0,15.0
ANCP0010330,BKG010118,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010331,BKG010119,ANC04,seat,Preferred Seat,1,12.0,12.0
ANCP0010332,BKG010122,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0010333,BKG010124,ANC04,seat,Preferred Seat,1,12.0,12.0
ANCP0010334,BKG010125,ANC04,seat,Preferred Seat,1,20.77,20.77
ANCP0010335,BKG010125,ANC03,seat,Standard Seat,1,9.23,9.23
ANCP0010336,BKG010126,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0010337,BKG010127,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0010338,BKG010128,ANC11,priority,Fast Track Security,1,12.0,12.0
ANCP0010339,BKG010130,ANC11,priority,Fast Track Security,1,19.57,19.57
ANCP0010340,BKG010130,ANC03,seat,Standard Seat,1,10.43,10.43
ANCP0010341,BKG010132,ANC08,lounge,Lounge Access ABJ,1,36.0,36.0
ANCP0010342,BKG010133,ANC06,meal,Hot Meal Upgrade,1,12.0,12.0
ANCP0010343,BKG010134,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010344,BKG010135,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0010345,BKG010136,ANC04,seat,Preferred Seat,1,16.3,16.3
ANCP0010346,BKG010136,ANC05,seat,Extra Legroom Seat,1,31.7,31.7
ANCP0010347,BKG010137,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010348,BKG010137,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010349,BKG010139,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0010350,BKG010140,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0010351,BKG010141,ANC03,seat,Standard Seat,1,15.0,15.0
ANCP0010352,BKG010141,ANC03,seat,Standard Seat,1,15.0,15.0
ANCP0010353,BKG010142,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010354,BKG010143,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0010355,BKG010144,ANC05,seat,Extra Legroom Seat,1,30.0,30.0
ANCP0010356,BKG010145,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0010357,BKG010147,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010358,BKG010150,ANC04,seat,Preferred Seat,1,12.0,12.0
ANCP0010359,BKG010151,ANC02,baggage,Extra Bag 32kg,1,36.0,36.0
ANCP0010360,BKG010152,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0010361,BKG010153,ANC01,baggage,Extra Bag 23kg,1,35.74,35.74
ANCP0010362,BKG010153,ANC10,priority,Priority Boarding,1,12.26,12.26
ANCP0010363,BKG010154,ANC10,priority,Priority Boarding,1,12.0,12.0
ANCP0010364,BKG010155,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0010365,BKG010156,ANC03,seat,Standard Seat,1,9.23,9.23
ANCP0010366,BKG010156,ANC04,seat,Preferred Seat,1,20.77,20.77
ANCP0010367,BKG010157,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0010368,BKG010158,ANC05,seat,Extra Legroom Seat,1,30.0,30.0
ANCP0010369,BKG010159,ANC03,seat,Standard Seat,1,12.0,12.0
ANCP0010370,BKG010160,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010371,BKG010161,ANC01,baggage,Extra Bag 23kg,1,39.07,39.07
ANCP0010372,BKG010161,ANC03,seat,Standard Seat,1,8.93,8.93
ANCP0010373,BKG010162,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0010374,BKG010165,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0010375,BKG010166,ANC02,baggage,Extra Bag 32kg,1,48.0,48.0
